deal_id,acquirer,target,acquirer_ticker,announce_date,decision_date,close_or_termination_date,status,deal_value_usd_b,sector,deal_type,payment_type,cross_border,premium_pct,regulatory_risk,notes,primary_source,source_page,citation_count,source_quality_score
aapl_texture_2018_5f986033,Apple,Texture,AAPL,2018-03-12,2018-03-12,2018-03-12,completed,,Technology,horizontal,unknown,no,25,low,Digital magazine subscription service,https://www.cnbc.com/2018/03/12/apple-buys-texture-a-digital-magazine-subscription-service.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.85
goog_tenor_2018_4184ead1,Alphabet,Tenor,GOOG,2018-03-27,2018-03-27,2018-03-27,completed,,Software,horizontal,unknown,no,25,low,GIF image search,https://techcrunch.com/2018/03/27/google-acquires-gif-platform-tenor/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
tmus_s_2018,T-Mobile,Sprint,TMUS,2018-04-29,2018-04-29,2020-04-01,completed,26.0,Telecom,horizontal,stock,no,27,high,4-to-3 wireless merger with remedy package.,https://www.t-mobile.com/news/_admin/uploads/2020/04/T-Mobile-Completes-Merger-with-Sprint-to-Create-the-New-T-Mobile.pdf,,,
goog_velostrata_2018_6a4c75bf,Alphabet,Velostrata,GOOG,2018-05-09,2018-05-09,2018-05-09,completed,,Software,horizontal,unknown,yes,25,medium,Cloud migration,https://techcrunch.com/2018/05/09/google-to-acquire-cloud-migration-startup-velostrata/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
goog_cask_2018_2920a1f4,Alphabet,Cask,GOOG,2018-05-14,2018-05-14,2018-05-14,completed,,Software,horizontal,unknown,no,25,low,"Big data, Hadoop",https://techcrunch.com/2018/05/16/google-acquires-cask-data-to-beef-up-its-tools-for-building-and-running-big-data-analytics/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
msft_semantic_machines_2018_dcaad3c7,Microsoft,Semantic Machines,MSFT,2018-05-18,2018-05-18,2018-05-18,completed,,Software,horizontal,unknown,no,25,low,Conversational AI,https://blogs.microsoft.com/blog/2018/05/20/microsoft-acquires-semantic-machines-advancing-the-state-of-conversational-ai/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.85
sap_coresystems_2018_01115b69,SAP,Coresystems,SAP,2018-06-01,2018-06-01,2018-06-01,completed,,Software,horizontal,unknown,yes,25,medium,,https://news.sap.com/sapphire-now-announcing-sap-c4hana-sap-hana-data-management-suite/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,1,0.65
msft_compulsion_games_2018_c57328f4,Microsoft,Compulsion Games,MSFT,2018-06-11,2018-06-11,2018-06-11,completed,,Software,horizontal,unknown,yes,25,medium,Video games,https://www.heise.de/newsticker/meldung/Mehr-Xbox-Exklusivtitel-Microsoft-hat-fuenf-neue-Entwicklerstudios-4075714.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
msft_ninja_theory_2018_a8147cf3,Microsoft,Ninja Theory,MSFT,2018-06-11,2018-06-11,2018-06-11,completed,,Software,horizontal,unknown,yes,25,medium,Video games,https://www.heise.de/newsticker/meldung/Mehr-Xbox-Exklusivtitel-Microsoft-hat-fuenf-neue-Entwicklerstudios-4075714.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
msft_playground_games_2018_f858110c,Microsoft,Playground Games,MSFT,2018-06-11,2018-06-11,2018-06-11,completed,,Software,horizontal,unknown,yes,25,medium,Video games,https://www.heise.de/newsticker/meldung/Mehr-Xbox-Exklusivtitel-Microsoft-hat-fuenf-neue-Entwicklerstudios-4075714.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
msft_undead_labs_2018_a887a38d,Microsoft,Undead Labs,MSFT,2018-06-11,2018-06-11,2018-06-11,completed,,Software,horizontal,unknown,no,25,low,Video games,https://www.heise.de/newsticker/meldung/Mehr-Xbox-Exklusivtitel-Microsoft-hat-fuenf-neue-Entwicklerstudios-4075714.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
msft_flipgrid_2018_31c6d6f7,Microsoft,Flipgrid,MSFT,2018-06-18,2018-06-18,2018-06-18,completed,,Software,horizontal,unknown,no,25,low,"Education, video discussion platform",https://web.archive.org/web/20190531225941/https://educationblog.microsoft.com/en-us/2018/06/flipgrid-microsoft-education/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_bonsai_2018_08943348,Microsoft,Bonsai,MSFT,2018-06-20,2018-06-20,2018-06-20,completed,,Software,horizontal,unknown,no,25,low,Industrial AI platform,https://blogs.microsoft.com/blog/2018/06/20/microsoft-to-acquire-bonsai-in-move-to-build-brains-for-autonomous-systems/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.85
intc_semiconductor_2018_43258ed5,Intel,Semiconductor,INTC,2018-07-12,2018-07-12,2018-07-12,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://venturebeat.com/2018/07/12/intel-acquires-easic-to-bolster-programmable-chip-business/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
goog_graphicsfuzz_2018_3e9080af,Alphabet,GraphicsFuzz,GOOG,2018-08-06,2018-08-06,2018-08-06,completed,,Software,horizontal,unknown,yes,25,medium,GPU reliability,https://www.xda-developers.com/google-acquires-graphicsfuzz/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.65
aapl_akonia_holographics_2018_1b9c2422,Apple,Akonia Holographics,AAPL,2018-08-29,2018-08-29,2018-08-29,completed,,Technology,horizontal,unknown,no,25,low,Lenses for augmented reality glasses,https://www.cnet.com/news/apple-acquires-startup-focused-on-lenses-for-ar-glasses/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,2,0.65
msft_lobe_2018_b6ab6a1c,Microsoft,Lobe,MSFT,2018-09-13,2018-09-13,2018-09-13,completed,,Software,horizontal,unknown,no,25,low,Artificial intelligence,https://www.cnbc.com/2018/09/13/microsoft-acquires-lobe-ai-startup.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.85
goog_senosis_2018_633278db,Alphabet,Senosis,GOOG,2018-09-19,2018-09-19,2018-09-19,completed,,Software,horizontal,unknown,no,25,low,Health monitoring,https://www.cnbc.com/2018/09/19/nest-not-google-bought-senosis-health-start-up-summer-2017.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.85
aapl_shazam_2018_904b96cc,Apple,Shazam,AAPL,2018-09-24,2018-09-24,2018-09-24,completed,,Technology,horizontal,unknown,yes,25,medium,Music and Image recognition,https://techcrunch.com/2017/12/11/apple-shazam-deal/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,3,0.65
goog_onward_2018_42a217bd,Alphabet,Onward,GOOG,2018-10-02,2018-10-02,2018-10-02,completed,,Software,horizontal,unknown,yes,25,medium,"Machine learning , natural language processing",https://techcrunch.com/2018/10/02/google-acquires-customer-service-automation-startup-onward/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,3,0.65
msft_glint_2018_21844961,Microsoft,Glint,MSFT,2018-10-09,2018-10-09,2018-10-09,completed,,Software,horizontal,unknown,no,25,low,Employee engagement,https://www.cnbc.com/2018/10/08/microsoft-spent-over-400-million-to-show-its-committed-to-linkedin.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.85
aapl_dialog_semiconductor_portions_2018_e4904720,Apple,Dialog Semiconductor (portions),AAPL,2018-10-11,2018-10-11,2018-10-11,completed,,Technology,horizontal,unknown,yes,25,medium,Chip development,https://www.cnet.com/news/apple-buys-chunk-of-chipmaker-thats-key-to-iphones-innards/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,3,0.65
msft_github_2018_ebe3e90c,Microsoft,GitHub,MSFT,2018-10-26,2018-10-26,2018-10-26,completed,,Software,horizontal,unknown,no,25,low,Software development and version control platform,https://news.microsoft.com/2018/06/04/microsoft-to-acquire-github-for-7-5-billion/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,3,0.85
ibm_rht_2018,IBM,Red Hat,IBM,2018-10-28,2018-10-28,2019-07-09,completed,34.0,Software,horizontal,cash,no,63,medium,Hybrid cloud acceleration.,https://newsroom.ibm.com/2018-10-28-IBM-To-Acquire-Red-Hat-for-34-Billion-Redefining-Cloud-Market-for-Business,,,
sap_contextor_2018_0232ce2f,SAP,Contextor,SAP,2018-11-01,2018-11-01,2018-11-01,completed,,Software,horizontal,unknown,yes,25,medium,,http://www2.philly.com/philly/blogs/inq-phillydeals/sap-contextor-robotic-process-automation-20181119.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,1,0.65
sap_qualtrics_2018_9354be38,SAP,Qualtrics,SAP,2018-11-01,2018-11-01,2018-11-01,completed,,Software,horizontal,unknown,no,25,low,,https://www.nytimes.com/2018/11/12/business/dealbook/sal-qualtrics-acquisition.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,2,0.65
msft_inxile_entertainment_2018_b936f8f7,Microsoft,inXile Entertainment,MSFT,2018-11-10,2018-11-10,2018-11-10,completed,,Software,horizontal,unknown,no,25,low,Video games,https://www.theguardian.com/games/2018/nov/10/microsoft-buys-two-new-video-game-studios,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.65
msft_obsidian_entertainment_2018_9b2abd90,Microsoft,Obsidian Entertainment,MSFT,2018-11-10,2018-11-10,2018-11-10,completed,,Software,horizontal,unknown,no,25,low,Video games,https://www.theguardian.com/games/2018/nov/10/microsoft-buys-two-new-video-game-studios,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.65
msft_xoxco_2018_425502e1,Microsoft,XOXCO,MSFT,2018-11-14,2018-11-14,2018-11-14,completed,,Software,horizontal,unknown,no,25,low,Conversational AI,https://blogs.microsoft.com/blog/2018/11/14/microsoft-to-acquire-xoxco-bringing-together-leading-bot-development-communities-to-help-advance-conversational-ai/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.85
msft_fslogix_2018_a625a7ea,Microsoft,FSLogix,MSFT,2018-11-19,2018-11-19,2018-11-19,completed,,Software,horizontal,unknown,no,25,low,Application provisioning and virtualization,https://www.zdnet.com/article/microsoft-acquires-fslogix-in-name-of-improving-office-365-virtualization/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
goog_workbench_education_2018_c464e0d3,Alphabet,Workbench Education,GOOG,2018-11-28,2018-11-28,2018-11-28,completed,,Software,horizontal,unknown,yes,25,medium,Education technology,https://web.archive.org/web/20181201181122/https://www.baltimoresun.com/business/bs-bz-google-acquires-workbench-20181128-story.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.70
msft_spectrum_2018_392b0933,Microsoft,Spectrum,MSFT,2018-11-30,2018-11-30,2018-11-30,completed,,Software,horizontal,unknown,no,25,low,Social networks for design and development,https://web.archive.org/web/20200919181756/https://spectrum.chat/spectrum/general/spectrum-is-joining-github~1d3eb8ee-4c99-46c0-8daf-ca35a96be6ce,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
aapl_platoon_2018_43ddd4b7,Apple,Platoon,AAPL,2018-12-07,2018-12-07,2018-12-07,completed,,Technology,horizontal,unknown,yes,25,medium,Artist development,https://www.theverge.com/2018/12/7/18130936/apple-platoon-artist-development-startup-acquisition,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,3,0.65
goog_sigmoid_labs_2018_919660bf,Alphabet,Sigmoid Labs,GOOG,2018-12-10,2018-12-10,2018-12-10,completed,40000.000,Software,horizontal,unknown,yes,25,high,Indian Railways train tracking app Where Is My Train,https://techcrunch.com/2018/12/10/where-is-my-train-its-with-google-now,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.65
goog_devops_research_and_assessment_2018_cf101f2d,Alphabet,DevOps Research and Assessment,GOOG,2018-12-20,2018-12-20,2018-12-20,completed,,Software,horizontal,unknown,no,25,low,Research and assessment,https://www.businessinsider.com/google-cloud-acquires-devops-research-and-assessment-2018-12,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
goog_superpod_2019_787cd63b,Alphabet,Superpod,GOOG,2019-01-03,2019-01-03,2019-01-03,completed,,Software,horizontal,unknown,yes,25,medium,Question and answer app,https://www.axios.com/google-acquires-superpod-qa-app-38d68263-7122-447b-9d81-58fadc404cb9.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.65
msft_citus_data_2019_ee066eb7,Microsoft,Citus Data,MSFT,2019-01-24,2019-01-24,2019-01-24,completed,,Software,horizontal,unknown,no,25,low,Database management,https://blogs.microsoft.com/blog/2019/01/24/microsoft-acquires-citus-data-re-affirming-its-commitment-to-open-source-and-accelerating-azure-postgresql-performance-and-scale/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.85
msft_datasense_2019_e668b7b5,Microsoft,DataSense,MSFT,2019-02-04,2019-02-04,2019-02-04,completed,,Software,horizontal,unknown,no,25,low,Database management,https://educationblog.microsoft.com/en-us/2019/02/introducing-datasense-to-microsoft-educations-family-of-products/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.85
aapl_pullstring_2019_dde5d0f9,Apple,PullString,AAPL,2019-02-15,2019-02-15,2019-02-15,completed,,Technology,horizontal,unknown,no,25,low,Speech technology,https://techcrunch.com/2019/02/15/apple-buys-pullstring-toytalk/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
goog_alooma_2019_de64e99d,Alphabet,Alooma,GOOG,2019-02-19,2019-02-19,2019-02-19,completed,150000.000,Software,horizontal,unknown,yes,25,high,"Big data, cloud migration",https://en.globes.co.il/en/article-google-buys-israeli-data-migration-co-alooma-1001273938,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,3,0.65
aapl_stamplay_2019_5811097f,Apple,Stamplay,AAPL,2019-03-21,2019-03-21,2019-03-21,completed,,Technology,horizontal,unknown,yes,25,medium,Backend workflow development,https://www.businessinsider.com/apple-acquires-stamplay-2019-3?IR=T,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
goog_nightcorn_2019_c0e04f92,Alphabet,Nightcorn,GOOG,2019-03-31,2019-03-31,2019-03-31,completed,,Software,horizontal,unknown,yes,25,medium,Video sharing,https://web.archive.org/web/20190607051859/https://nightcorn.com/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.70
intc_fpga_video_acceleration_2019_3fac5349,Intel,FPGA video acceleration,INTC,2019-04-16,2019-04-16,2019-04-16,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United Kingdom,https://www.omnitek.tv/intel-acquires-omnitek-for-fpgas/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,3,0.65
msft_express_logic_2019_2d872368,Microsoft,Express Logic,MSFT,2019-04-18,2019-04-18,2019-04-18,completed,,Software,horizontal,unknown,no,25,low,Real-time operating systems,https://blogs.microsoft.com/blog/2019/04/18/microsoft-acquires-express-logic-accelerating-iot-development-for-billions-of-devices-at-scale/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.85
msft_dependabot_2019_87f830d3,Microsoft,Dependabot,MSFT,2019-05-23,2019-05-23,2019-05-23,completed,,Software,horizontal,unknown,yes,25,medium,Open source tool,https://www.neowin.net/news/github-acquires-dependabot-launches-github-sponsors/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
msft_drawbridge_2019_9fde2e60,Microsoft,Drawbridge,MSFT,2019-05-28,2019-05-28,2019-05-28,completed,,Software,horizontal,unknown,no,25,low,AI & machine learning technology,https://www.geekwire.com/2019/linkedin-acquires-drawbridge-bolster-marketing-advertising-offerings/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
goog_looker_2019_233d0fd9,Alphabet,Looker,GOOG,2019-06-06,2019-06-06,2019-06-06,completed,2600000.000,Software,horizontal,unknown,no,25,high,"Big data, analytics",https://www.reuters.com/article/us-looker-m-a-alphabet-idUSKCN1T71QF,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.85
msft_double_fine_productions_2019_4b5db96b,Microsoft,Double Fine Productions,MSFT,2019-06-09,2019-06-09,2019-06-09,completed,,Software,horizontal,unknown,no,25,low,Video games,https://news.xbox.com/en-us/2019/06/09/double-fine-productions-joins-xbox-game-studios/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
intc_computer_networking_2019_6b59471d,Intel,Computer networking,INTC,2019-06-10,2019-06-10,2019-06-10,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://techcrunch.com/2019/06/10/moving-deeper-into-enterprise-cloud-intel-picks-up-barefoot-networks,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
msft_pull_panda_2019_ab7c714e,Microsoft,Pull Panda,MSFT,2019-06-17,2019-06-17,2019-06-17,completed,,Software,horizontal,unknown,no,25,low,Software,https://github.blog/2019-06-17-github-acquires-pull-panda/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
aapl_drive_ai_2019_6d960bfa,Apple,Drive.ai,AAPL,2019-06-25,2019-06-25,2019-06-25,completed,,Technology,horizontal,unknown,no,25,low,Autonomous vehicles,https://www.ibtimes.com/apple-buys-driveai-what-does-autonomous-vehicle-purchase-mean-apple-2803216,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
goog_elastifile_2019_ed3e465c,Alphabet,Elastifile,GOOG,2019-07-09,2019-07-09,2019-07-09,completed,,Software,horizontal,unknown,yes,25,medium,File storage,https://cloud.google.com/blog/topics/inside-google-cloud/expanding-our-enterprise-file-storage-offerings-to-simplify-the-management-and-scaling-of-data,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
aapl_intel_s_smartphone_modem_business_2019_bae7851a,Apple,Intel's smartphone modem business,AAPL,2019-07-25,2019-07-25,2019-07-25,completed,,Technology,horizontal,unknown,yes,25,medium,Smartphone modems,https://www.apple.com/newsroom/2019/07/apple-to-acquire-the-majority-of-intels-smartphone-modem-business/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
msft_bluetalon_2019_c58df375,Microsoft,BlueTalon,MSFT,2019-07-29,2019-07-29,2019-07-29,completed,,Software,horizontal,unknown,no,25,low,Data privacy and governance service,https://blogs.microsoft.com/blog/2019/07/29/microsoft-acquires-bluetalon-simplifying-data-privacy-and-governance-across-modern-data-estates/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.85
msft_promoteiq_2019_32829d07,Microsoft,PromoteIQ,MSFT,2019-08-05,2019-08-05,2019-08-05,completed,,Software,horizontal,unknown,no,25,low,Retail e-commerce improvement,https://www.promoteiq.com/announcement/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
msft_jclarity_2019_2078d2e1,Microsoft,jClarity,MSFT,2019-08-19,2019-08-19,2019-08-19,completed,,Software,horizontal,unknown,no,25,low,Java software optimization,https://blogs.microsoft.com/blog/2019/08/19/microsoft-acquires-jclarity-to-help-optimize-java-workloads-on-azure/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.85
msft_movere_2019_a1578311,Microsoft,Movere,MSFT,2019-09-05,2019-09-05,2019-09-05,completed,,Software,horizontal,unknown,no,25,low,Cloud migration,https://azure.microsoft.com/en-us/blog/microsoft-acquires-movere-to-help-customers-unlock-cloud-innovation-with-seamless-migration-tools/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.85
msft_semmle_2019_be37153f,Microsoft,Semmle,MSFT,2019-09-18,2019-09-18,2019-09-18,completed,,Software,horizontal,unknown,no,25,low,Code analysis tool,https://techcrunch.com/2019/09/18/github-acquires-code-analysis-tool-semmle/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
aapl_ikinema_2019_6c499336,Apple,IKinema,AAPL,2019-10-03,2019-10-03,2019-10-03,completed,,Technology,horizontal,unknown,yes,25,medium,Motion capture,https://www.macrumors.com/2019/10/03/apple-acquisition-ikinema/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
goog_socratic_2019_89208ea1,Alphabet,Socratic,GOOG,2019-10-16,2019-10-16,2019-10-16,completed,,Software,horizontal,unknown,yes,25,medium,Learning apps,https://techcrunch.com/2019/08/16/google-discloses-its-acquisition-of-mobile-learning-app-socratic-as-it-relaunches-on-ios/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
msft_mover_2019_f3c0080b,Microsoft,Mover,MSFT,2019-10-21,2019-10-21,2019-10-21,completed,,Software,horizontal,unknown,yes,25,medium,File migration,https://blogs.microsoft.com/blog/2019/10/21/microsoft-acquires-mover-to-simplify-and-speed-file-migration-to-microsoft-365/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.85
goog_fit_2019,Google,Fitbit,GOOG,2019-11-01,2019-11-01,2021-01-14,completed,2.1,Wearables,vertical,cash,no,19,medium,Consumer hardware and health data expansion.,https://blog.google/inside-google/company-announcements/fitbit/,,,
goog_cloudsimple_2019_8dde5640,Alphabet,CloudSimple,GOOG,2019-11-18,2019-11-18,2019-11-18,completed,,Software,horizontal,unknown,yes,25,medium,Cloud hosting,https://www.cnbc.com/2019/11/18/google-buys-cloudsimple-which-helps-run-vmware-workloads.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.85
aapl_spectral_edge_2019_de9249a1,Apple,Spectral Edge,AAPL,2019-12-12,2019-12-12,2019-12-12,completed,,Technology,horizontal,unknown,yes,25,medium,Low-light photography,https://www.bloomberg.com/news/articles/2019-12-12/apple-buys-u-k-startup-to-improve-iphone-picture-taking,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.85
intc_machine_learning_technology_2019_a2187791,Intel,Machine learning technology,INTC,2019-12-16,2019-12-16,2019-12-16,completed,,Semiconductors,horizontal,unknown,yes,25,medium,Israel,https://newsroom.intel.com/news-releases/intel-ai-acquisition/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.95
goog_typhoon_studios_2019_566ed9c3,Alphabet,Typhoon Studios,GOOG,2019-12-19,2019-12-19,2019-12-19,completed,,Software,horizontal,unknown,yes,25,medium,Video game development,https://venturebeat.com/2019/12/19/google-buys-triple-a-game-dev-typhoon-studio-to-beef-up-stadia/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.65
aapl_scout_fm_2020_1f2ee180,Apple,Scout FM,AAPL,2020-01-01,2020-01-01,2020-01-01,completed,,Technology,horizontal,unknown,yes,25,medium,Podcast A.I.,https://appleinsider.com/articles/20/09/24/apple-buys-podcast-app-scout-fm-amid-increased-competition-from-spotify,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
v_plaid_2020,Visa,Plaid,V,2020-01-13,2020-01-13,2021-01-12,terminated,5.3,Fintech,vertical,cash,no,30,high,DOJ challenge resulted in deal abandonment.,https://usa.visa.com/about-visa/newsroom/press-releases.releaseId.17524.html,,,
goog_appsheet_2020_4f98a514,Alphabet,AppSheet,GOOG,2020-01-14,2020-01-14,2020-01-14,completed,,Software,horizontal,unknown,no,25,low,Mobile app development,https://techcrunch.com/2020/01/14/google-acquires-appsheet-to-bring-no-code-development-to-google-cloud/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.65
goog_pointy_2020_45f970f1,Alphabet,Pointy,GOOG,2020-01-14,2020-01-14,2020-01-14,completed,163000.000,Software,horizontal,unknown,yes,25,high,Local retail inventory feeds,https://techcrunch.com/2020/01/14/google-is-buying-pointy-a-startup-that-helps-brick-and-mortar-retailers-list-products-online/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
aapl_xnor_ai_2020_6df8f6d5,Apple,Xnor.ai,AAPL,2020-01-15,2020-01-15,2020-01-15,completed,,Technology,horizontal,unknown,no,25,low,"Edge computing , artificial intelligence",https://www.geekwire.com/2020/exclusive-apple-acquires-xnor-ai-edge-ai-spin-paul-allens-ai2-price-200m-range/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
goog_cornerstone_technology_b_v_2020_cf055cf4,Alphabet,Cornerstone Technology B.V.,GOOG,2020-02-19,2020-02-19,2020-02-19,completed,,Software,horizontal,unknown,yes,25,medium,"Mainframe, cloud migration",https://cloud.google.com/blog/topics/inside-google-cloud/helping-customers-migrate-their-mainframe-workloads-to-google-cloud,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
msft_npm_2020_2181e315,Microsoft,npm,MSFT,2020-03-16,2020-03-16,2020-03-16,completed,,Software,horizontal,unknown,no,25,low,Software and JavaScript modules,https://thenewstack.io/github-acquires-npm-buying-microsoft-a-presence-in-the-node-javascript-community/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
msft_affirmed_networks_2020_cf613883,Microsoft,Affirmed Networks,MSFT,2020-03-26,2020-03-26,2020-03-26,completed,,Software,horizontal,unknown,no,25,low,5G Networking,https://blogs.microsoft.com/blog/2020/03/26/microsoft-announces-agreement-to-acquire-affirmed-networks-to-deliver-new-opportunities-for-a-global-5g-ecosystem/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.85
aapl_dark_sky_2020_580610a4,Apple,Dark Sky,AAPL,2020-03-31,2020-03-31,2020-03-31,completed,,Technology,horizontal,unknown,no,25,low,Weather forecasting and app,https://www.cnbc.com/2020/03/31/apple-buys-popular-weather-app-dark-sky.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.85
aapl_voysis_2020_d539f5bd,Apple,Voysis,AAPL,2020-04-03,2020-04-03,2020-04-03,completed,,Technology,horizontal,unknown,yes,25,medium,Artificial intelligence/voice assistant,https://www.irishtimes.com/business/technology/apple-buys-irish-voice-tech-company-voysis-to-help-improve-siri-1.4221126,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,2,0.65
intc_freight_transport_data_2020_73c6fbb6,Intel,Freight transport data,INTC,2020-05-04,2020-05-04,2020-05-04,completed,,Semiconductors,horizontal,unknown,yes,25,medium,Israel,https://www.theverge.com/2020/5/4/21246672/intel-moovit-acquisition-self-driving-mobility-robotaxi,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
